,silhouette_score
108114,-0.9044260534993684
108115,-0.9106923906384404
108116,-0.6886627524585184
108121,-0.6463413753580437
108123,-0.6911554647259671
108124,-0.5310824546107048
108138,-0.6626532508325699
108143,-0.5651005437550993
108147,-0.5135389804182211
108148,-0.6173102009912023
108150,-0.5515303255205399
108151,-0.7143339761985268
108153,-0.7876174494300482
108154,-0.619499264520497
108155,-0.5682767381091498
108156,-0.6888706075883934
108159,-0.7099170684718026
108160,-0.7682830417316744
108161,-0.2521460146634658
108167466,-0.7762544412799817
108645,-0.5854254818060697
108652,-0.6602934829933451
108653,-0.4881631221907055
108654,-0.8088897963829208
108655,-0.5392804158740065
108657,-0.729543256979292
108660,-0.615771867957743
108664,-0.5828805450709938
108670,-0.7435866176873809
108671,-0.6260039031801904
108672,-0.7596838887012746
108673,-0.6798500083625381
108679,-0.6652862264015181
108682,-0.7550374496712885
108686,-0.5865056850407633
108687,-0.7379232583803427
108689,-0.7345934701762912
108699,-0.5733394218826078
108705,-0.712081085766274
108707,-0.7050973013230654
108723,-0.8064756296450742
108735,-0.7391847314069806
108737,-0.7143530369104749
108755,-0.6977909831891813
108760,-0.7733875298417932
108767,-0.52411050979696
108797,-0.916333419560879
108800,-0.6744030926720801
108802,-0.8922403255238407
108803,-0.8669185749913727
108811,-0.7616100369516634
108812,-0.8843244187080047
108829,-0.6077625528638911
108832,-0.8923761057580863
108837,-0.5854205750869441
108841,-0.7254093507613097
108853,-0.8070928614034383
108857,-0.5584670081203859
108888,-0.7212985492230756
108897,-0.8872775995564874
108899,-0.9179680098374576
108900,-0.8153473826296952
108902,-0.6389620652623484
108903,-0.6630031972372176
108907,-0.7999349610463122
108909,-0.8112051917846236
108911,-0.7500784757274034
108912,-0.7523965392352763
108927,-0.71249523410519
108934,-0.7158645585594354
108937,-0.6669926437366018
108943,-0.8779954630068424
108946,-0.6008363585535137
108954,-0.7512829145211879
108956,-0.8975986678872683
108958,-0.8174836857150211
108960,-0.6530255132745592
108961,-0.8800787694841854
108978,-0.8723054343787598
108989,-0.5969485165597311
108995,-0.7381315680167728
109006,-0.7115414907585743
109019,-0.8845933634335225
109032,-0.8436566220593351
109042,-0.8742179969029241
109050,-0.8491825910247557
109052,-0.7826985144348924
109054,-0.6347145390168762
109065,-0.8052677674922493
109075,-0.5709647994728135
109077,-0.8453887679195515
109079,-0.705088272094539
109082,-0.8375157562616529
109093,-0.7395030643246562
109095,-0.8454213934230022
109108,-0.6609515572874294
109113,-0.7047739335920624
109115,-0.6942882395369532
109129,-0.6940969490277962
109135,-0.6168051425082498
109136,-0.8460245748683365
109145,-0.6322583963482293
109151,-0.6464844644673282
109154,-0.7517547888904876
109161,-0.6278419552636941
109168,-0.6272543671921794
109169,-0.835430665069633
109181,-0.5349929067148448
109205,-0.7555204464850321
109212,-0.8910050581347785
109218,-0.8761239995455266
109222,-0.8579654436358783
109225,-0.901751146064824
109229,-0.6946273386238468
109232,-0.7451992029106015
109241,-0.5827226374307239
109242,-0.6994009083462116
109245,-0.8503955136068352
109246,-0.7603067028885305
109254,-0.8309413706480129
109263,-0.6446866057247668
109264,-0.6376360965102812
109267,-0.8469883587015641
109270,-0.871667480176961
109272,-0.7974119666252402
109275,-0.851029474837542
109280,-0.9496968973084958
109284,-0.6061144343731562
109294,-0.7521251525263151
109305,-0.8520179813628133
109314,-0.4665421683198487
109323,-0.8575776462019064
109331,-0.5467024638173422
109332,-0.7924988706830608
109333,-0.6558422475777016
109342,-0.8917012234703183
109346,-0.7614523657379224
109349,-0.7800803269660523
109359,-0.6011948656771631
109552,-0.641241115412714
109575,-0.9200955143375168
109593,-0.7556237222303527
109594,-0.8919056808691721
109620,-0.8201868104038696
109624,-0.7811407320838091
109637,-0.8993888506487204
109648,-0.901115011115512
109652,-0.6427119255015364
109658,-0.6654195214450576
109660,-0.8988745014412952
109663,-0.0457940201775662
109672,-0.6468993702730359
109674,-0.7340969516166415
109676,-0.6080455741722155
109685,-0.8473499170332349
109689,-0.7315932795352299
109697,-0.6048797314408065
109700,-0.8061956266095622
109711,-0.5652689688665404
109731,-0.7446600689516925
109754,-0.5800071134521957
109778,-0.5881999584194536
109785,-0.697892485712652
109791,-0.7650496118163096
109801,-0.6533882943061802
109815,-0.6050748591798144
109820,-0.8593976646036665
109821,-0.9006574257008644
109828,-0.7693208372286955
109857,-0.8249842023018424
109880,-0.5674490568664109
109889,-0.8757616615882524
109900,-0.6887846301303283
109901,-0.8888859613726665
109904,-0.7301473685076664
109905,-0.6571368534689466
109910,-0.5873281947072715
109929,-0.8525890757158789
109934,-0.6428069252730667
109959,-0.912027921485242
109978,-0.908979456704014
109979,-0.8011535293715155
110006,-0.7660594232686342
110012,-0.705310440810549
110033,-0.8232764674488326
110052,-0.6566809469053058
110058,-0.8174399996593081
110074,-0.7703506992966522
110075,-0.8776935947358764
110078,-0.6341071282158298
110082,-0.724014300408272
110084,-0.642327920708472
110094,-0.7471454170709759
110095,-0.7851412379762762
110109,-0.8011619476817862
110115,-0.7289942878730674
110119,-0.7462822675847066
110135,-0.918617862617731
110147,-0.6996854990550261
110157,-0.6504152408479021
110168,-0.9314342620365978
110172,-0.563485532307776
110173,-0.719080707716891
110175,-0.8203089579453672
110187,-0.630584276493875
110196,-0.7009954522818335
110197,-0.6607270698057367
110198,-0.7669315301261506
110208,-0.5508727832910757
110213,-0.5873506502782767
110253,-0.516953687481908
110257,-0.915010163732528
110265,-0.4994158942628142
110279,-0.6733959932153392
110304,-0.7190095811765134
110308,-0.360527576976483
110310,-0.8792276417918996
110312,-0.8906334804122406
110323,-0.4933450781448639
110326,-0.8191203637819395
110332,-0.592926719121353
110350,-0.6031307869368742
110351,-0.7147331382364484
110355,-0.5809115317380636
110379,-0.6316406674083044
110380,-0.7282042313743797
110382,-0.8933753480435831
110385,-0.7491876786717222
110391,-0.6387182137360592
110417,-0.8129853443989699
110446,-0.6009430961259234
110454,-0.8874166624205481
110460,-0.6432250607570723
110511,-0.739539167950104
110521,-0.5921094624179382
110524,-0.8821511025926031
110532,-0.5833466421565757
110542,-0.822293741681115
110557,-0.5339709626422605
110593,-0.5863219224829858
110595,-0.8844182122315485
110596,-0.7208754889972636
110606,-0.6466517378950166
110611,-0.5981763867667319
110616,-0.7925728254335046
110637,-0.7639983779199017
110639,-0.6968789753013929
110648,-0.671544868693729
110651,-0.685528381070457
110695,-0.6040040815284562
110696,-0.7019444241117018
110749,-0.8055220180973066
110750,-0.7313451292418771
110751,-0.9135684438228824
110784,-0.7118059205562106
110789,-0.711643617622531
110794,-0.6121859096778244
110796,-0.7315548499156168
110805,-0.7002339008231896
110809,-0.6831927627008516
110816,-0.8228726232501629
110821,-0.6072124515616614
110826,-0.5694529213821187
110829,-0.5773800226469733
110834,-0.9040343792309332
110835,-0.8842331507266004
110842,-0.637244634749067
110854,-0.5974120982464541
110855,-0.906183077344034
110862,-0.6802441478977032
110876,-0.6968935473864153
110877,-0.8156108435745684
110880,-0.7550389009346263
110886,-0.7820235179321618
110891,-0.8286412641934636
110893,-0.6983354292592581
110895,-0.8724989956832354
110902,-0.874287138863482
110911,-0.6775098818582836
110920,-0.7293655795905022
110935,-0.9024309432475456
110948,-0.6790881253667038
110954,-0.4512430090895444
110957,-0.4817646364348665
110958,-0.7326081630672042
110959,-0.7174659467695108
110960,-0.6617639116046408
110962,-0.6325343028136738
111173,-0.6024975172514039
111174,-0.8126885544460543
111175,-0.7010164628576556
111241,-0.7441320702331855
111368,-0.9600502855401876
112403,-0.5463883081348695
112405,-0.7714622239254694
112406,-0.7086349511206852
112407,-0.836997454626834
112408,0.0238728388367167
112415,-0.7693360373013325
112417,-0.8681491706303601
112418,-0.7413074714610358
112419,-0.918703769011806
112422,-0.8770893001813885
11287,-0.7100808313380416
11298,-0.9274026186530928
11302,-0.741137106068004
11303,-0.7439769631098383
11304,-0.7550772094737156
11305,-0.7558881209544926
11306,-0.5576832227640746
11307,-0.6586120828546388
11308,-0.5569389550781136
11350,-0.7145474843699752
11352,-0.6851061029469548
11354,-0.4453521178776964
11363,-0.5220552075577777
11364,-0.5232966721443156
11370,-0.5824968876765234
113845,-0.8947505692520666
113846,-0.419826549377977
113847,-0.0468251759220616
113848,-0.0895038185411114
113849,-0.3316183012095339
113850,-0.420481904325029
113851,-0.2748387436023958
113852,-0.2370017944352025
113853,-0.7613800091160329
113854,-0.3631193443745579
113855,-0.2756186380557179
113856,-0.6904300194025327
113857,-0.7989112613561167
113858,-0.0311218902842352
113859,-0.7198004427604581
113860,-0.3757494188208805
113862,-0.681171891047546
113863,-0.875586850610771
113864,-0.0847644956257382
113865,-0.4777259200902183
113867,-0.566679699967995
113868,-0.6238032694942784
11409,-0.8350731908881218
114128,-0.6655414155282375
114141,-0.8367195463961228
114142,-0.741830328685833
114143,-0.4808961305072497
11416,-0.7209628349276674
11418,-0.6085613601546347
11419,-0.7597936883052332
11421,-0.8820427349795465
114228,-0.7774382319138688
114229,-0.9257008272735716
11423,-0.8001088256374995
114230,-0.9018510841318828
114249,-0.8918715980490909
11425,-0.8805318903559746
114255,-0.8568982196168168
11426,-0.578280409517606
11428,-0.7385762153442667
11429,-0.6183505412008521
11430,-0.640408657913372
114301,-0.8309707289756599
114304,-0.7652646952300631
11431,-0.623485486144931
11432,-0.6000870121511807
11433,-0.896336641230327
114332,-0.9454882570757002
11434,-0.9104920006910348
11435,-0.9174380674195308
11438,-0.8255814233039435
11440,-0.921977404145752
11441,-0.7499124768346298
11443,-0.8710506963130877
11444,-0.8838449451944509
11447,-0.8893174013526949
114479,-0.9049614267483412
11448,-0.6456714819915036
11449,-0.9316877440952772
11450,-0.867103392935073
11451,-0.8944310804987344
114565,-0.871799056260226
114566,-0.8564647324197568
114570,-0.8973588514335202
114584,-0.6453987435390947
114585,-0.7467501024585268
11459,-0.7158556400382841
114601,-0.7495748890204803
114602,-0.9126499211485584
114604,-0.7019504311325693
114606,-0.8656113306030779
11461,-0.5276039546395831
114615,-0.8802207706365466
11464,-0.908379761041621
114640,-0.817616003611494
114641,-0.4675011097871838
114642,-0.7341774836127699
114643,-0.9381186941404172
114644,-0.8473157404547291
11465,-0.5320948502518092
114652,-0.8830650446742001
114654,-0.9012583841882472
114661,-0.5852591302413991
114662,-0.8227842640978131
114663,-0.8036669686305727
114664,-0.7599770871802417
114666,-0.4798305461005195
114671,-0.8959452796932604
114674,-0.7009538775455131
114675,
114679,-0.6166886540004497
11468,-0.8452684472310252
11470,-0.8526928849159782
11471,-0.91701006628664
114712,-0.1093423189497167
114713,-0.5744680794026944
114714,-0.7340786174315119
114715,-0.6162239815861945
114716,-0.6462166320959961
11472,-0.7273402993907283
11474,-0.6545748302647205
114741,-0.5636998944356026
11475,-0.79739113274481
11477,-0.7844914855625262
114774,-0.7258172348423232
11479,-0.8390388072634876
11480,-0.6584961409273928
11481,-0.8257668447528596
11482,-0.9025805168318628
11484,-0.8892103806534221
11486,-0.7434122648247703
114863,-0.6297718290858404
114868,-0.7932805070933332
11487,-0.572672610084862
114871,-0.8039787446117475
114872,-0.8066113850545188
114873,-0.6960864333640685
114874,-0.6734260464638648
114875,-0.8495721196777437
11488,-0.8593152218111687
114886,-0.8385453507817475
114889,-0.8663300703970074
11489,-0.7230307366217305
114893,-0.544956393581894
114896,-0.4930655236806079
11490,-0.7371058663494927
11491,-0.5742069790303724
11492,-0.8100343548483392
11495,-0.5975139597558455
11496,-0.6340438912497357
11497,-0.9193282450245224
11498,-0.9216335126285268
11499,-0.6755682154110049
11500,-0.8437135907228488
11501,-0.8800983294979963
11502,-0.6443886383056681
11504,-0.9021541951429352
11512,-0.8614183174091579
11513,-0.8524097404532421
11514,-0.7687486940242271
11515,-0.6646716005619772
11516,-0.775891726412976
11517,-0.8497666591999349
11518,-0.5583529062886908
11519,-0.7711223770131284
11520,-0.6451303122032364
11522,-0.8919421671671345
11529,-0.885749110243534
11532,-0.5973596658006236
11534,-0.6743307894184534
11535,-0.8946425900134284
11536,-0.9418551408756112
11537,-0.8289387522561974
11538,-0.5915541225282777
11539,-0.8427875067403429
11540,-0.8777026446403812
11541,-0.9137905524589228
11542,-0.9193713420363162
11544,-0.6462148897514884
11545,-0.676926950381545
11546,-0.713499196967506
11548,-0.8248741110486504
11549,-0.7891066073458153
11550,-0.8643382729247656
11551,-0.8364071612867398
11552,-0.8547198832040114
11553,-0.6792597314500656
11554,-0.879407640307831
11555,-0.9331083809309146
11556,-0.8146158139175647
11564,-0.658011322340462
11565,-0.8155079958954059
11566,-0.6078424962811093
11567,-0.825127824158529
11568,-0.6208463196026844
11569,-0.6005025920967824
11571,-0.8912946568040176
11572,-0.8744381287834849
11576,-0.8697645959172594
11593,-0.803560903932313
11595,-0.9047599546848504
11596,-0.6542370404085981
11600,-0.7179212340904586
11601,-0.8622415721087894
11602,-0.90804216766598
11603,-0.7300800587999299
11604,-0.7850114530505222
11605,-0.668426506669816
11606,-0.8906319411293555
11607,-0.8142102892391999
11608,-0.3492372764809719
11609,-0.8175321187397673
11610,-0.8007951777562768
11611,-0.8250258229855231
11614,-0.1662812947940115
11615,-0.7890878453038217
11622,-0.872791131671682
11624,-0.8165343575574062
11625,-0.796279043975196
11628,-0.8910086357774158
11629,-0.9347489472730892
11630,-0.7906870816383907
11632,-0.6022927829649146
11634,-0.8206089067348049
11636,-0.7682961787706254
